"index" "X" "Y" "Z" "Color"
"83" -5.24392049981618 1.08651852545367 2.55089525545188 10
"84" 3.72367267885809 0.328140048223499 -3.49652844252478 4
"85" -0.395470260872382 -1.26215168482301 -0.614775562648427 6
"86" -1.02166585037265 -1.76785914610786 -0.642047290957677 6
"87" 4.19445518761998 -1.12873576678505 1.49359414066654 5
"88" 0.023587128431788 -3.02670834628234 0.00479617035763878 1
"89" 1.83549615428326 -2.72904271967864 0.905828867024198 1
"90" 2.83168478445206 0.892957498412231 3.78311270390648 2
"91" 2.63483673173202 0.468918283483562 3.65028361331926 2
"92" 0.0968926528336855 1.50902609895513 3.52136240984585 9
"93" 4.53344689327264 0.0621293475559006 -3.30159898077403 4
"94" 1.66175541908938 -2.59186312021473 0.934902997369566 1
"95" 2.14615775061112 0.0551585104705433 -0.895702696749652 7
"96" 2.99616577409253 0.828549591209578 -3.91310022125774 4
"97" 2.21693071170092 -1.38621709888784 0.723895887124224 7
"98" 0.963770495450509 -1.93286835964032 1.54559060169361 1
"99" 0.118402644164394 -2.48420314199187 0.530164544469963 1
"100" 3.5233331589707 0.13536969873006 -4.11398207039914 4
"101" -7.31957053616556 1.6925690416428 1.16327311832698 10
"102" -3.7588656580949 0.403036345287666 2.82426902606076 3
"103" 4.87978933883086 0.796299675739947 -2.98501452048308 4
"104" 1.73695635776038 -0.12307577822724 3.85756756056818 2
"105" 1.48141039429265 0.618776723476312 2.88586539020284 9
"106" 1.36439176941036 0.588583674988706 2.76448972243431 2
"107" -4.40413942432309 0.53744831573794 2.59582229174967 3
"108" 1.57968890304606 0.902030997299457 2.12179643570583 2
"109" -8.08003321631042 1.95654372307011 0.673129142529986 10
"110" 2.61618234491653 -0.304614118617571 -0.170597163134932 7
"111" 3.37071045861774 0.0100512478956046 -4.64029011988472 4
"112" 0.145961210191523 -2.08637705140033 0.753283216873854 1
"113" 2.65871539708321 0.815894352043229 2.58483710148967 2
"114" 2.74725375211235 0.351422075159495 3.37792099453823 2
"115" -3.52640608195913 -0.499675442442197 3.89000785434329 3
"116" 2.3443749252501 2.02209990703965 3.22888447718859 9
"117" -4.26096320471388 -0.635914810369562 3.1167606552594 3
"118" 0.1391306220702 -2.80623176835187 -0.405383217434453 1
"119" -0.187599630566344 -2.17677594543744 0.857859001467808 1
"120" 3.29604575063213 -0.0206672823279204 -4.67135368344346 4
"121" 4.08425117638951 2.03302358701864 -2.881218560043 4
"122" 0.812338146263823 -1.97043199286514 0.0698860508447988 1
"123" 1.8333833477863 0.867499904580388 -4.02712809665219 4
"124" 0.168967299790204 1.46623657026486 3.33330857417139 9
"125" 3.12965469374779 0.743130986565091 -3.68502806745304 4
"126" -0.172147160779958 -2.25423364007764 0.875538802579775 1
"127" -4.49306369755043 -0.356699044098322 3.08230973864264 3
"128" 0.662634491512017 1.11187984300964 3.83654487243945 9
"129" 0.988357225046439 0.938868277963156 3.89210430797868 2
"130" -2.46419189275934 -2.18477563477831 0.481494390495536 3
"131" 0.650649554552529 1.24944962127334 3.37821251194569 9
"132" -1.11160882720483 -2.05686029302225 -0.379470892558067 6
"133" -3.60981282764171 -1.0044850728621 2.89092525564451 3
"134" -3.98872309805685 0.443583983580426 3.01573488970147 3
"135" -1.00371891723924 -2.16497690490014 -0.181485620333686 6
"136" 3.9837227454545 -0.119947384985604 -2.59201149892095 4
"137" 0.811002725940177 -1.98913828688526 0.130640039831482 1
"138" -3.87451775052257 0.630692572806712 3.37303205514278 3
"139" 3.24346836070309 0.118677998684747 -4.62937770557361 4
"140" -4.7838316304384 0.845691639304359 2.86038853857791 3
"141" 0.717849388500298 -1.98070881936163 0.657201802807488 1
"142" 2.38867538022394 0.236274609262845 2.68068362144918 2
"143" 1.49184592955277 -1.56955161656247 1.68566847969043 1
"144" 4.44817743661068 1.05372288006645 -3.14526987172218 4
"145" -4.52290402205178 -0.0677574539517118 2.78148589866667 3
"146" -6.92339003676407 1.72419583435116 1.51044844250103 10
"147" 2.54184657196203 0.432011883742692 -1.57192226901943 4
"148" -0.288838910679575 -2.35310096946494 -0.682162379143062 6
"149" -3.49122668056488 -0.85690677613209 2.24108795896679 1
"150" -5.24448214215907 1.13330897701167 2.565430154803 10
"151" 4.02700989778926 1.32837025630028 -3.13636154130167 4
"152" -5.21556752898351 1.43674594317293 2.55361697850547 9
"153" -4.39513490038251 0.0652779034147809 3.02897098946713 3
"154" 2.81116841883758 1.60334238204537 3.74550949082948 2
"155" 4.06562495871835 2.00158810086413 -2.83136552352196 4
"156" 3.87933628103214 0.0357901065333458 -2.68329488323373 4
"157" 2.09093828665747 0.243775245569171 2.88666785695808 2
"158" -3.33441160968916 -0.622968336000186 2.98885105683678 3
"159" -3.22285374988113 0.543984029582922 2.59248310024599 9
"160" 3.85579535424259 -0.176538825326719 -2.25964867883654 4
"161" 4.29572527583119 -1.03373036682405 1.20626386774104 5
"162" -3.79324176556447 0.0328971588050498 3.44497826271021 2
"163" 3.62455008879955 0.269957362876533 -3.84696188591705 4
"164" 1.6649045315709 -0.297292045570937 -0.676866031676593 6
"165" 2.44968488973604 0.843814633090892 3.57105802940515 2
"166" -0.0712462324550674 -0.142120355731094 -0.630123263705803 9
"167" 1.14397300556804 -1.92842348192723 0.416765607971344 1
"168" -3.83346254467563 -1.06931908810695 3.30650416682222 3
"169" 1.7354522717987 -1.7292379464512 0.991804058298595 5
"170" 1.99576382755745 -2.14454130813456 1.28436952503641 1
"171" -4.84369154318124 0.401469096577216 2.89704180410271 3
"172" 0.144122014080273 -2.60753143486199 0.175599519153046 1
"173" 2.91349173264889 0.874641813331521 3.78902768974328 2
"174" -3.31636732325779 -0.5977207483149 2.97565099667518 3
"175" 0.575961842533727 -2.16776997553346 0.264410942590155 1
"176" 2.63577477280829 1.31620466314615 3.06174445041979 2
"177" -6.88815361715909 1.67505191065444 1.508318837305 10
"178" -8.31671060387004 1.61523196721742 0.226190190380093 10
"179" 2.42270920513267 0.388301746366565 2.54299264475366 2
"180" -8.49478317463485 1.58081819093687 0.166602364467947 10
"181" 2.47513051935775 -0.107385062156634 -0.639514178718918 7
"182" 0.0298155641523167 -0.305275372256812 -0.613962439563622 6
"183" 3.3399792666405 0.391326043401348 -1.88379352918627 4
"184" -1.16424250304346 -2.39615973795022 0.209682066884199 1
"185" -0.173116643142064 -3.22549077026954 0.558040163984594 1
"186" -4.2431301956968 -0.683584555076036 3.08875201727607 3
"187" 4.17113650992874 0.0629690650453222 -2.93790260732548 4
"188" 1.38178168634157 1.02640790796626 2.35603817883161 2
"189" 3.31054099182576 0.0995264282398807 -4.80932410392612 4
"190" 2.47474185900386 -0.599211813493316 0.410858601692943 7
"191" -1.27794007319244 -1.53449295161007 -0.562971087824372 6
"192" 3.93633580497568 -0.190348220570302 -2.3410314542917 4
"193" -5.64733441293976 1.38611883726957 2.32479322367537 10
"194" -0.0659972935947643 -2.57174639815668 0.230118187249245 1
"195" 0.970200307067163 -3.3037917399664 0.62447497183467 1
"196" 1.44558345778987 1.00727024660144 2.12369455050939 2
"197" -3.44606460804526 -1.03563196366567 3.18415715430336 3
"198" 0.131692490411559 -2.8236887781602 -0.470120668406532 1
"199" -4.20999757371777 0.24519489576337 3.04944369072169 3
"200" 0.0166002188817252 1.41243744723559 3.4395387350326 9
"201" 2.47095288539598 0.0820686385343554 2.90950933258188 2
"202" 3.09325067382297 0.631001851711735 -4.58584013402478 4
"203" -8.34020260739876 1.90330034957338 0.61940849182446 10
"204" -4.47107587645655 0.525760431728863 2.58737127492635 3
"205" -8.26300091009041 1.84649112468484 0.625693305501629 10
"206" -0.267641574105233 -0.796699888543805 -0.786250275605444 6
"207" 2.36425954233951 -0.614974590244746 0.655865233408995 2
"208" -0.210641746750128 1.3484270449958 3.86530644013075 9
"209" -3.4354446679123 -1.21811284136233 2.80138881606088 3
"210" 3.94729656915209 -0.146475174100207 -2.39492054718663 5
"211" 3.59771252919856 0.26451034979047 -3.77566184415807 4
"212" -6.93254295705089 1.71564403433915 1.48759297057266 10
"213" -8.52773342664446 1.97475082416321 0.516952454116218 10
"214" 4.0689646663229 0.0633829399667497 -2.91416740099482 4
"215" 0.294948539552462 1.39389002648591 3.29199767486678 9
"216" -3.67379227479414 -0.25418138646945 2.58061742718366 3
"217" 2.43767866534327 0.787300763361712 3.54793193217389 2
"218" 3.94360872257087 -0.712797691508109 0.211522843274286 4
"219" -8.45227087063641 1.91461433958193 0.57271304100573 10
"220" 3.32963756426449 0.181149629802162 -4.36912782785932 4
"221" -3.39380699658134 -0.107094991648592 2.71158855596162 3
"222" -3.22267674796619 -0.818837507918786 3.70974532557293 3
"223" 3.60236799332843 2.21757284037567 -3.69266255311851 4
"224" 2.33370769306655 0.714462631277151 3.584408203373 2
"225" 0.160225581384608 -2.76358254714202 -0.60656908002251 1
"226" -4.39231331990497 -0.65324090476789 3.11894287174988 3
"227" 4.07536846571693 -0.877112378779596 1.1843111981996 5
"228" 4.89495759469176 0.551139612179724 -3.12144688881817 4
"229" -8.36799248467969 1.61372300220302 0.0798231151940118 10
"230" -2.51518523891957 -2.32403614308992 -0.0159750713703185 6
"231" 3.84910323534934 2.13356031836352 -3.49550472433234 4
"232" 4.0993255775938 -0.745202034099102 0.480463242420487 5
"233" -3.07025657009871 -0.727286522849769 3.88808628697158 3
"234" -3.61497284710151 -0.518911318647746 2.58596370834556 3
"235" 0.994337519039824 0.682411902045469 3.14434423947718 2
"236" -1.72114973937524 -2.48187514230828 0.289547639756271 6
"237" 0.131368542656287 1.58332670398463 3.34730372053812 9
"238" 2.43351950214449 0.843102650874811 -4.40705255756026 4
"239" -3.88023280402866 -1.10130070306378 3.38319621299207 3
"240" -3.56339077622474 0.0334337554455895 2.5982694324536 3
"241" -8.46590564172314 1.80383414987537 0.497186129283898 10
"242" -2.5384412577057 -0.398907654358617 4.08389472082038 3
"243" 0.655221054823737 1.3321073875702 4.05156056250892 9
"244" -3.77417541692042 -0.549854088203916 3.73704087950502 3
"245" -0.345036827714508 -2.35298522912611 0.922554600367912 1
"246" -3.86970090164467 0.736305692777143 3.28676745478963 3
"247" 4.5863928005581 -1.23172741206195 1.4326735723122 5
"248" 1.2094252199565 1.78978420731633 3.38370129533046 9
"249" 1.09380760232213 0.683425797244369 2.49992998046416 9
"250" -0.871186444462716 -1.54872031333889 -0.169567068005548 6
"251" -1.88596530399541 -2.24894853137342 0.0869001790127842 6
"252" -4.77744729222594 -0.514278318096887 3.12978120687188 3
"253" 2.42083445734531 0.560028858372071 2.633046366391 9
"254" 3.81480930279133 0.589746781867101 -4.00624387308874 4
"255" -4.39035799509357 0.0731714240026834 3.09482697606929 3
"256" 2.56513398053524 1.46625609358736 3.23738870284732 2
"257" -4.00795473148765 -0.705073970401929 3.14821705417827 3
"258" -6.10981975600501 1.55582275664203 2.01329671719437 10
"259" 2.28426727038202 0.445311936473039 3.22611262035654 9
"260" 2.38969438247721 -0.279027988431604 0.017743615237645 7
"261" 1.69669110381948 -1.14496676269214 0.954998227006607 1
"262" -3.38183133768222 -0.125653713795131 2.47167350647503 7
"263" 4.0185755464153 -0.828999190112651 0.471276467269506 5
"264" 3.61595731157939 2.2570027501304 -3.6435316096623 4
"265" -2.47306148468919 -0.271584319147789 3.95078473632715 3
"266" 0.11967290086862 1.39068258948497 3.44192590836124 9
"267" -2.97522913733841 -0.294386744140937 4.18837768651157 3
"268" 4.31982229157138 -0.963208347206617 0.806027253910407 5
"269" -8.02572434492665 1.81173988274676 0.69391954390662 10
"270" 2.51480209749669 0.0466331367636476 -0.861829995546624 7
"271" -0.40467229660807 -1.24531706113203 -0.582022215186218 6
"272" -3.54976470576208 0.086248062860548 2.65862499346104 3
"273" -2.88623970224907 -0.370870648274536 4.20850077998968 3
"274" 3.98784007110615 0.0272038961513424 -2.80156786674785 4
"275" 2.79637268155237 0.700680396972393 -4.37991614407214 4
"276" 3.98181340536363 -0.0495185956832855 -3.31692662186293 4
"277" 0.254970566636958 -2.35232480601239 0.242194425901807 1
"278" 4.31049121657028 -1.02443774852686 1.01554644603097 5
"279" 1.88634763022248 -2.12416546900462 1.02938175977407 1
"280" -3.49989922967471 0.613438437762237 2.76184141169562 3
"281" 4.32709725870888 -1.04203054755631 1.04032720673323 5
"282" 4.26987781541749 -1.09919793549851 1.39775624711638 5
"283" -7.23789933517258 1.73106907955939 1.19069464600039 9
"284" 1.54407088015382 0.943102998027802 2.49696417423915 2
"285" 4.9472701350089 0.700191636788464 -3.02182755062333 4
"286" 1.83663193034879 1.50458415401354 3.19339752213558 9
"287" 3.35924530218366 0.0967577587117711 -4.89300972642023 4
"288" 4.14240808279431 0.606039009772316 -2.99592526074537 4
"289" 2.38165984706211 1.28828243802772 -4.16167459376696 4
"290" 4.0921328504204 2.01860759309971 -2.87146718302481 4
"291" 3.90288541275149 0.140348616959613 -3.80485092142098 4
"292" -8.47493689770673 1.97657855467131 0.631564641563946 10
"293" 2.97308744794384 1.03046137480348 3.84173784616381 2
"294" 0.909206501935058 -3.17389531526301 0.775709427361565 1
"295" 4.07340801541586 0.123119665663749 -3.40014814061506 4
"296" 4.18050632405885 2.06368181411133 -2.9206377934961 5
"297" 0.185629863162527 -1.97877392583421 0.820425089093483 1
"298" -4.32371182404351 -0.166839902750142 3.38432536789159 3
"299" 4.00709927885764 0.37461695376903 -2.43397844500265 4
"300" -4.36315120817737 0.0478661548500746 3.40132046269451 3
"301" 2.63137975902153 -0.738621902995129 0.470464742053648 7
"302" -3.53969182759422 -0.713466092752108 3.93207828071337 3
"303" -8.045309639158 1.90613217767075 0.630272286293218 10
"304" -1.5398752871173 -2.44799492470066 -0.030381630482761 6
"305" -8.20366301662832 2.15699597796322 0.566449284963083 10
"306" 2.48779734961839 2.07167998553226 3.40414560598206 2
"307" -6.78078995503732 1.65621551780177 1.58245049507594 10
"308" 0.000134842813683287 -0.0206134323933624 -1.38679184361421 6
"309" 0.930993696400132 -2.00712771733731 1.54299601233529 1
"310" -2.77830810609592 -0.545034159638347 4.05203942970062 3
"311" 4.27680666256161 1.73750647283075 -3.65571451501697 4
"312" 2.14575580680841 0.606216289760552 3.53483387983131 2
"313" 0.814433200190329 0.882824977050348 3.98747963268166 2
"314" 3.97097564438409 0.0142742209026545 -3.86189082188041 4
"315" -2.94165550323578 -0.426556008052539 4.19606895066402 3
"316" -3.69237645676341 -1.05876677543687 2.57357328306464 1
"317" 2.10026671179221 1.83905064497483 2.6877579922528 2
"318" 2.25687938823246 0.278467187063549 1.96853203238924 2
"319" 0.0352824349751205 -2.76002049896992 0.384100156067245 1
"320" -2.79420358677475 -0.25833528638987 3.98010732847164 3
"321" 2.51670360582585 -1.00394774112132 0.911325903540997 7
"322" -4.77059061483894 -0.543949676906278 3.2227494397714 3
"323" 2.23750713240607 1.87307310663307 3.38377974650597 9
"324" -3.3744235188796 -0.424772045492032 3.38936932227673 3
"325" 2.28353516018619 1.06804389536479 2.58367929552681 2
"326" 0.711760752453385 -2.35024941746794 0.721226463165833 1
"327" -0.00883536088194431 -2.72809965492506 -0.501148461801248 1
"328" 2.64451158313413 0.744689082312577 2.51303128891279 2
"329" -2.55299453462173 -0.272307652151839 4.07118161371834 3
"330" 2.12128762748697 -1.64565744002928 0.963671782178888 7
"331" 2.95679523055861 0.975813806155613 -3.89772914053566 4
"332" 3.86268237432502 2.16285638818509 -3.3703615323383 4
"333" 2.46067810597653 1.97842082638051 3.30357573887613 2
"334" 0.0953506225959357 1.44610919540321 3.7806977042014 9
"335" 0.409846459643096 -2.80178306124169 -0.750872466614995 1
"336" 1.61044132693925 0.11337455824567 -1.09737438047969 6
"337" -2.86006628629583 -0.389653793930287 4.15544067691902 3
"338" 4.22362564574127 2.12050525033155 -2.93884749322948 4
"339" 2.16640324296057 -2.01954698905966 0.859715380236201 1
"340" 2.12077891813938 1.89509433093613 3.08113408520057 2
"341" -4.26078079181508 0.701188129613512 3.0234938921912 3
"342" 2.68352623353004 1.94693731577709 3.68489026570313 2
"343" 3.24083605666227 0.32716673080044 -4.76328562724944 4
"344" 0.509990381205644 1.36596322500492 3.10304940587178 9
"345" 1.34293195444155 -1.56690192215004 1.89672748326631 2
"346" 4.44569944130484 0.343337899699386 -3.65507801237611 4
"347" 0.423484380761168 1.32762046144791 3.13258820211787 9
"348" -0.239589980986217 -2.47505006673047 -0.531581207704061 1
"349" -7.69333076383246 1.87506965395994 0.588477699859546 10
"350" -4.83444142106098 -0.477809400964463 3.127281317864 3
"351" 1.15511640779411 -1.98170032430776 1.6745302878773 1
"352" -0.978928234133814 -1.5910592536591 -0.16840805335489 6
"353" 1.21545374959017 -1.85116786260645 1.09636439278505 1
"354" 3.74983734166702 -0.835632970890593 0.618080828615436 7
"355" -7.11085642877947 1.74066632415416 1.34426783068053 10
"356" -6.32108664236238 1.54236066911795 1.87657495267927 10
"357" 0.187255492668773 -2.63381009323268 0.303612997609034 1
"358" -3.05700750105409 -0.640806347590033 3.97325598084128 3
"359" 3.18129170011 0.131780156394823 -4.71056124381798 4
"360" 2.83029106891785 0.883335678832581 -4.21904885096183 4
"361" 0.998823756905642 0.886806756632256 2.62212960099853 2
"362" 0.130732760733634 -2.99260552454235 0.458352214413692 1
"363" -1.41830025369323 -1.78845292859171 -0.467904192280378 6
"364" 2.55690754024912 0.830627965033529 -4.31427799641121 4
"365" -2.57243850359682 -2.38249555023364 -0.0814948905500986 6
"366" 4.23674408866465 1.82836096040088 -3.61869000063381 4
"367" -4.35751000347582 0.355451351927919 3.23942951361172 3
"368" 1.465215852281 0.680846697030372 2.99377113116887 2
"369" 0.120891729323271 -2.16915853787402 0.745316105919455 1
"370" 0.560743601669134 1.14059766278353 3.16192278924753 9
"371" 0.409144540101225 1.61498798203509 3.32454410314458 9
"372" 4.477320888929 -1.11288620048325 1.37479409397441 5
"373" 0.259205419482742 1.3169169073655 3.46093073556903 9
"374" 2.59244053140629 -1.31137589978188 0.772392544616675 5
"375" 3.67221201888425 0.141641882161245 -4.85989634869702 4
"376" -2.28646217540198 -2.60062070930466 0.159591732392653 6
"377" 1.0327661967726 -3.18713018784306 0.695707792836763 1
"378" -2.10096190120221 -2.63485782408308 0.179264421875639 6
"379" -2.9997811165389 -0.556762072667754 3.76326186070408 3
"380" -4.62347008116736 -0.420935747031684 3.3179927461038 3
"381" 0.0959771769081624 -2.44169450059397 0.138005234337019 1
"382" 1.3799990234029 1.04524704842446 1.88347919019283 9
"383" -0.224310657680674 -2.11932508699938 0.843299717352755 1
"384" -1.50661977697953 -2.2933252656306 -0.0189006840342662 6
"385" 1.66406100553991 0.775057492780652 2.00937352182168 2
"386" 2.62350607547974 0.814031780761142 -4.32341771386453 4
"387" 3.13636963239663 0.755978788353573 -3.71682911186222 4
"388" 3.06419562676644 1.68103292070457 -3.68134866948668 4
"389" 0.092420038102506 -0.267483090013186 -1.53568256484232 6
"390" 1.3937644437924 -0.0946416311025839 3.84957027074293 2
"391" 2.86985884043365 1.53635940979838 -3.85756902728876 4
"392" -2.17946100819872 -2.62557346317041 0.173223700644197 6
"393" 2.69130245373788 0.28021448093907 3.66830975209478 2
"394" 2.02249722154851 0.145691118834722 3.14909054666928 2
"395" 4.0646011428574 2.06039484244287 -3.55780792730587 4
"396" -4.05539408152858 -0.138554235264345 3.49168169851542 3
"397" 2.3700548511534 -0.857534893484782 1.0564098546004 7
"398" 4.06515483192495 -0.913355019742935 0.352355917795878 5
"399" 4.05738636295007 0.404197510637973 -3.93726085918647 4
"400" 1.9341854560892 0.0466192038167592 3.77954140635406 2
"401" -1.10154297448053 -1.62712624815059 -0.358547855127487 6
"402" 0.580156435938215 -2.76744127585187 0.709455689669697 1
"403" 4.4098745830378 1.63778448442465 -3.00908054300751 4
"404" 2.160223230789 1.56867316131259 2.78751399106843 2
"405" -4.27767750100115 0.262870995792395 3.1033912252164 3
"406" -2.64172586680339 -2.31003243609242 -0.155674728383296 6
"407" -4.48841972799936 0.348262459047291 3.08261571673876 3
"408" 1.47205527792743 -2.7738290876549 0.564560324436641 1
"409" 0.829061735343774 -2.86328995106945 -0.244374531851796 1
"410" -1.27511645181553 -1.79360109448507 -0.461171099216935 6
"411" 2.66539403556333 1.06033957474494 2.87870518448208 2
"412" 3.48537031344431 0.193132618569304 -3.97477857369434 4
"413" 0.152320360045304 1.63382301003435 3.46784394606984 9
"414" 4.36024527151382 0.426635226347384 -3.72071250650475 4
"415" 4.14808834906148 -0.798172598519158 0.788642285569494 5
"416" 1.90160262209892 0.948081228315911 -4.14076464118502 4
"417" -3.91694217499274 0.271225953674789 3.00578307458111 3
"418" -3.756292140552 0.648761990849299 3.35566803532416 3
"419" -5.35883141156166 1.1872725919472 2.49023959176746 10
"420" 4.15813680467406 2.00420544331308 -3.48651151625477 4
"421" -4.86982788129933 0.0150627738369239 3.07450680416396 3
"422" -7.66506625153966 1.82322172263834 0.888953038988012 10
"423" 0.790013047546872 -2.03153393933533 0.108733867060467 1
"424" -8.43947623865471 2.05707334886559 0.549261797802535 10
"425" 4.05599723967727 -0.918369267820265 0.519260898189168 5
"426" 2.54362149372473 0.0996301492741314 2.57347273960527 2
"427" 2.34390243024227 2.04582171839986 3.26970624610254 2
"428" 2.59849442089336 0.598893854288692 2.45774809487126 2
"429" 4.74908789623056 0.5190607421099 -3.6324004699779 4
"430" -3.56019525254125 -0.00362812918103672 2.57493212481242 3
"431" -0.272727630453773 -2.01078298359872 0.69081188163725 1
"432" -5.19957493443045 1.06216923994618 2.52172509389743 10
"433" 0.653145677751769 1.51362011282726 3.50764298224916 9
"434" 2.49991311509808 0.378763493902863 2.42205974427376 2
"435" 3.72057764753999 0.226891309626258 -4.90320944267794 4
"436" 2.39343369937577 0.800783605292312 3.73982495976736 2
"437" 0.820932587519266 -2.36552685812908 1.06404116001704 1
"438" 2.6216400964641 0.307153833720176 3.2272168535339 2
"439" 3.24190672274012 -1.08158149636497 1.39694511923704 5
"440" 3.96436396365251 -0.927488967013177 0.351710972023141 5
"441" 2.54838299351909 0.217364277468072 -1.1885675182425 7
"442" 3.53376567571648 0.571629309350747 -3.58354792201836 4
"443" 1.61152125303731 -0.122713059979444 3.8267068050919 2
"444" -4.333049204658 -0.728539730919074 3.05386408077424 3
"445" 4.29550116594719 -0.796985851898924 0.927444636355627 5
"446" 4.09468040978744 0.399524318926183 -2.96228890906585 4
"447" 3.22302482604902 0.175818628445876 -4.31269291109197 4
"448" 1.7231331720789 1.5044866909486 2.47027174454829 9
"449" 1.04227219843658 0.676235607193868 3.11198344999742 2
"450" -7.29739108018983 1.68848373426746 1.16650733194571 10
"451" 4.68061896812056 0.412978790067702 -3.71325258673401 4
"452" 2.59613244078678 0.88785180269158 -4.19191309825865 4
